Season,Sector,Category,Crop,QueryType,QueryText,KCCAns,StateName,DistrictName,BlockName,CreatedOn
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,Brown leaf spot management in paddy,Recommended spray mancozeb 2 g +sticking agent 0.5 ml/ litre of water,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-10-28 13:29:37
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,Leaf folder control in paddy,recommended for spray CartapHydrochloride 2 g/lit of water,PUDUCHERRY,PUDUCHERRY,BAHOUR,2016-10-30 7:50:26
KHARIF,HORTICULTURE,Vegetables,Brinjal,Nutrient Management,asking about brinjal foliar application,Recommended for brinjal foliar spray for 19:19:19 50 gm / tank,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-10-30 17:36:59
KHARIF,HORTICULTURE,Vegetables,Brinjal,	Plant Protection	,shoot and fruit borer in brinjal,Recommended for spray Emamectin benzoate 5 % SG 4gm / 10 litter of water,PUDUCHERRY,PUDUCHERRY,Mannadipet,2016-11-01 10:53:06
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Paddy top dressing fertilizer Management,Recommender for apply urea 25 kg + potash 15 kg + Neem cake 5 kg,PUDUCHERRY,PUDUCHERRY,OZHUKARAI                                         ,2016-11-01 12:34:04
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,Paddy Shoot and stem borer management,"Recommended for Avoid continuous cropping of Paddy crop , Install pheromone trap@ 5 / acre ,Avoid using insecticides at the time of crop maturation and harvest)",PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-11-02 10:42:20
KHARIF,AGRICULTURE,Pulses,Black Gram (urd bean),Cultural Practices	,asking about blackgram suitable varieties,"recommended for VBN 3  VBN(Bg) 4, VBN (Bg) 5, TNAU (Blackgram) VBN 6, TNAU (Blackgram) Co 6, APK 1",PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-11-02 19:38:14
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,asking about paddy stemborer  management,recommended for  spray Azadirachtin - 3 ml/ lit of water,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-11-04 16:09:33
RABI,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,Paddy stem borer management,recommended for spray monochrotophos  2 ml / litre of water,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-11-04 16:24:35
RABI,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,Stem borer in paddy,Recommended for spray monocrotophos 2 ml /lit of water,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-11-04 16:28:20
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,asking about paddy stem borer management,recommended for spray azadirachtin - 3 ml / lit of water,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-11-04 16:57:37
RABI,HORTICULTURE,Flowers,Marigold,Nutrient Management,foliar spray for stock comb,Recommended for spray potassium nitrate 5 g /lit of,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-11-04 17:23:12
RABI,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,top dressing for sugarcane,recommended for apply urea 80kg + potash 40kg/ac,PUDUCHERRY,PUDUCHERRY,Mannadipet,2016-11-05 10:58:03
RABI,AGRICULTURE,Others,Others,Nutrient Management,Foliar application for cocks comb,Recommended for spray borax 2 gm /lit,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-11-05 15:04:59
RABI,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,Thrips in paddy,Recommended for spray Neem oil 3 ml+ teepol 1 ml/ litre,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-11-05 17:01:52
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Top dressing fertilizer management for paddy,Recommended for apply urea 25 kg + potash 15 kg + neem cake 5 kg / ac,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-11-05 17:13:06
RABI,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,Thrips in paddy,Recommended for spray dimethoate 2 ml/lit,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-11-06 11:51:03
RABI,HORTICULTURE,Fruits,Banana,Cultural Practices,Intercropping in Banana,"Recommended for sown Leguminous vegetables, beetroot, elephant foot yam and sunhemp can be grown as intercrops and Avoid growing cucurbitaceous vegetables",PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-11-07 12:02:45
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Varieties,varieties for black gram,"Recommended for black gram varieties at VBN 3,VBN (Bg) 4, VBN(Bg) 5, VBN 6, Co 6 TMV 1",PUDUCHERRY,PUDUCHERRY,BAHOUR,2016-11-09 12:26:36
KHARIF,AGRICULTURE,Others,Others,Fertilizer Use and Availability,asking about casuarina fertilizers,recommended for apply FYM -5 kg + neem cake - 100 gm + Azospirillum - 100 gm/ seedling,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-11-09 19:31:00
RABI,AGRICULTURE,Others,Others,Weather,Weather report of Pondicherry,Recommended for weather report of Pondicherry is no rain today (0 mm),PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-11-11 13:51:09
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Fertilizer Use and Availability,Groundnut basal fertilizer management,Recommended for apply Urea 14 kg + super phosphate 85 kg+ potash 36 kg+ Gypsum 75 kg/ acre.,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-11-15 14:31:39
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Nutrient Management,Basal fertilizer management for black gram,Recommended for apply urea 22 kg + super phosphate 125 kg + potash 17 kg /ac,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-11-15 20:11:46
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,paddy top dressing fertilizer application,Recommended for apply 25 kg urea + 15 kg potash + 5 kg Neem cake  / acre. after 1 week MN mixture 5 kg mixed with 20 sand,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-11-16 9:10:35
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Paddy top dressing fertilizer management,Recommended for apply urea 25 kg + potash 15 kg + neem cake 5 kg / ac,PUDUCHERRY,PUDUCHERRY,BAHOUR,2016-11-16 17:53:55
RABI,HORTICULTURE,Plantation Crops,Coconut,Fertilizer Use and Availability,Asking about Coconut fertilizer management,Recommended for apply FYM 25 kg + urea 650 gram + supper phosphate 1 kg + potash 1 kg + neem cake 2.5 kg + micro food 500 gram /tree once in 6 month,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-11-17 10:30:46
RABI,AGRICULTURE,Others,Others,Weather,Weather report for Puthucheri,Recommended for today have light rainfall.,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-11-17 11:13:38
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Seeds,Required seed rate for irrigated black gram,Recommended for 8 kg of seeds required for 1 acre,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-11-17 20:46:22
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,Market rate information for paddy,Recommended for Villupuram market rate : B P T	1917 Rs/Quintal,PUDUCHERRY,PUDUCHERRY,Mannadipet,2016-11-18 12:18:18
RABI,HORTICULTURE,Fruits,Banana,Nutrient Management,poovan banana nutrient application,"Recommended for apply 347 g urea + 312.5 g super phosphate + 647 g potash / plant at 3,5,7th month of planting. 312.5g super phosphate fully apply at 3rd month.",PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-11-18 15:31:44
RABI,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,Paddy Rice tungro virus control,Recommended for spray Leaf yellowing can be minimized by spraying 2 %(20 g) urea mixed with Mancozeb at 2.5 gm/lit.,PUDUCHERRY,PUDUCHERRY,Mannadipet,2016-11-18 18:05:12
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,asking for the paddy varieties suitable for the district,"recommended for the  paddy varieties ADT 36, ADT 39, ASD 16, ASD 18, ADT 43, ADT (R) 45, MDU 5, CO 47,CORH 3, ADT 43, ADT (R) 45, Co 51",PUDUCHERRY,PUDUCHERRY,Puducherry,2016-11-18 20:16:42
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,Phosphorus Deficiency Symptoms in paddy,recommended for spray super phoshate 6kg/100lit,PUDUCHERRY,PUDUCHERRY,BAHOUR,2016-11-19 8:06:26
RABI,AGRICULTURE,Others,Others,Weather,Weather information for Pondicherry,Recommended for today light rain fall in Pondicherry,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-11-19 8:31:17
RABI,AGRICULTURE,Others,Others,	Plant Protection	,root rot in casuarina,recommended for soil drenching carbendazim 2.5gm/lit,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-11-19 9:49:48
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Sowing Time and Weather,Black gram sowing season and varieties,"Recommended for Puratasipattam (September-November)VBN 3 ,VBN(Bg) 4, VBN (Bg) 5, TNAU (Blackgram) VBN 6, TNAU (Blackgram) Co 6, APK 1",PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-11-19 10:32:56
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Paddy top dressing fertilizer Management,Recommender for apply urea 25 kg + potash 15 kg + Neem cake 5 kg,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-11-19 18:58:31
RABI,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,paddy leaf folder and Shoot borer management,"Recommended for Avoid continuous cropping of paddy  crop , Install pheromone trap@ 5 / acre , (Avoid using insecticides at the time of fruit maturation and harvest)spray neem seeds kernel extract.",PUDUCHERRY,PUDUCHERRY,Puducherry,2016-11-20 11:43:09
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Nutrient Management,Basal fertilizer requirement in groundnut,recommended for basal application of 50 kg DAP + 36 kg potash + 75 kg Gypsum per acre,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-11-20 18:58:41
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Fertilizer Use and Availability,Basal fertilizer management for black gram,Recommended for apply 21 kg urea + super phosphate 124 kg+ potash 16 kg /ac,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-11-20 20:35:44
KHARIF,AGRICULTURE,Pulses,Black Gram (urd bean),Nutrient Management,blackgram TNAU foliar application,Recommended for spray pulses wonder 2kg / ac 200 litter of water,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-11-22 6:54:15
RABI,AGRICULTURE,Others,Others,Seeds,insulin plant availability,"recommended contact to Vijay Enterprises
P.S. Venkatesan(Proprietor)
Door No. 7, 6th Main Road, Anna Nagar, Pammal, Pammal Anna Nagar, Chennai - 600075, Tamil Nadu, India
Call Us:08043259064",PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-11-23 7:48:35
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Sowing Time and Weather,Black gram sowing season and varieties,"Recommended for Puratasipattam (September-November)VBN 3 ,VBN(Bg) 4, VBN (Bg) 5, TNAU (Blackgram) VBN 6, TNAU (Blackgram) Co 6, APK 1",PUDUCHERRY,PUDUCHERRY,Mannadipet,2016-11-23 10:11:29
RABI,AGRICULTURE,Fodder Crops,Napier Grass,Sowing Time and Weather,Cumbu Napier Planting spacing,Recommended for  Cumbu Napier Planting spacing 60 x 50 cm should be given .,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-11-23 16:06:16
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Fertilizer Use and Availability,Groundnut top dressing fertilizer management,Recommended for apply urea 5 kg + potash 12.5 kg + neem cake  10 kg /acre at 20 days after sowing.,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-11-23 16:48:36
RABI,HORTICULTURE,Vegetables,Tomato,Cultural Practices,Sowing season of Tomato,Recommended for Sowing season of Tomato is November 0 December,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-11-25 14:39:46
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),	Plant Protection	,Cut worm in ground nut,Recommended for spray Azadirachtin 3 ml+ Teepol 1 ml/litre of water.,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-11-27 9:35:41
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),	Plant Protection	,Stem rot in groundnut,Recommended for drench with copper oxy chloride 2.5 gram/litre of water.,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-11-27 9:42:24
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,paddy top dressing fertilizer application,Recommended for apply 25 kg urea + 15 kg potash + 5 kg Neem cake  / acre. after 1 week MN mixture 5 kg mixed with 20 sand	.,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM                                       ,2016-11-27 15:37:58
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,Paddy foliar spray application,Recommended for spray zinc sulphate  5 + urea 5 g  / lit of water,PUDUCHERRY,PUDUCHERRY,VILLIANUR                                         ,2016-11-28 10:55:22
RABI,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Animal Nutrition,Mineral Mixture Directions for use for cow,Recommended for large animals: 50 gm per animals in feed and for small animals: 30-35 gm in feed,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-11-29 7:54:32
RABI,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,Mealy bug management of paddy,Recommended for spray Imidachloprid 17.8% 1ml/1 litre of water,PUDUCHERRY,PUDUCHERRY,BAHOUR,2016-11-29 13:21:53
KHARIF,HORTICULTURE,Vegetables,Brinjal,Plant Protection,shoot and fruit borer in brinjal,Recommended for spray Emamectin benzoate 5 % SG 4gm / 10 litter of water,PUDUCHERRY,PUDUCHERRY,Mannadipet,2016-11-01 10:53:06
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Paddy top dressing fertilizer Management,Recommender for apply urea 25 kg + potash 15 kg + Neem cake 5 kg,PUDUCHERRY,PUDUCHERRY,OZHUKARAI,2016-11-01 12:34:04
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,Paddy Shoot and stem borer management,"Recommended for Avoid continuous cropping of Paddy crop , Install pheromone trap@ 5 / acre ,Avoid using insecticides at the time of crop maturation and harvest)",PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-11-02 10:42:20
KHARIF,AGRICULTURE,Pulses,Black Gram (urd bean),Cultural Practices,asking about blackgram suitable varieties,"recommended for VBN 3  VBN(Bg) 4, VBN (Bg) 5, TNAU (Blackgram) VBN 6, TNAU (Blackgram) Co 6, APK 1",PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-11-02 19:38:14
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,asking about paddy stemborer  management,recommended for  spray Azadirachtin - 3 ml/ lit of water,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-11-04 16:09:33
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,Paddy stem borer management,recommended for spray monochrotophos  2 ml / litre of water,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-11-04 16:24:35
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,Stem borer in paddy,Recommended for spray monocrotophos 2 ml /lit of water,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-11-04 16:28:20
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,asking about paddy stem borer management,recommended for spray azadirachtin - 3 ml / lit of water,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-11-04 16:57:37
RABI,HORTICULTURE,Flowers,Marigold,Nutrient Management,foliar spray for stock comb,Recommended for spray potassium nitrate 5 g /lit of,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-11-04 17:23:12
RABI,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Nutrient Management,top dressing for sugarcane,recommended for apply urea 80kg + potash 40kg/ac,PUDUCHERRY,PUDUCHERRY,Mannadipet,2016-11-05 10:58:03
RABI,AGRICULTURE,Others,Others,Nutrient Management,Foliar application for cocks comb,Recommended for spray borax 2 gm /lit,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-11-05 15:04:59
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,Thrips in paddy,Recommended for spray Neem oil 3 ml+ teepol 1 ml/ litre,PUDUCHERRY,PUDUCHERRY,Nettapakkam,2016-11-05 17:01:52
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Top dressing fertilizer management for paddy,Recommended for apply urea 25 kg + potash 15 kg + neem cake 5 kg / ac,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-11-05 17:13:06
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,Thrips in paddy,Recommended for spray dimethoate 2 ml/lit,PUDUCHERRY,PUDUCHERRY,VILLIANUR,2016-11-06 11:51:03
RABI,HORTICULTURE,Fruits,Banana,Cultural Practices,Intercropping in Banana,"Recommended for sown Leguminous vegetables, beetroot, elephant foot yam and sunhemp can be grown as intercrops and Avoid growing cucurbitaceous vegetables",PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-11-07 12:02:45
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Varieties,varieties for black gram,"Recommended for black gram varieties at VBN 3,VBN (Bg) 4, VBN(Bg) 5, VBN 6, Co 6 TMV 1",PUDUCHERRY,PUDUCHERRY,BAHOUR,2016-11-09 12:26:36
KHARIF,AGRICULTURE,Others,Others,Fertilizer Use and Availability,asking about casuarina fertilizers,recommended for apply FYM -5 kg + neem cake - 100 gm + Azospirillum - 100 gm/ seedling,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-11-09 19:31:00
RABI,AGRICULTURE,Others,Others,Weather,Weather report of Pondicherry,Recommended for weather report of Pondicherry is no rain today (0 mm),PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-11-11 13:51:09
RABI,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Fertilizer Use and Availability,Groundnut basal fertilizer management,Recommended for apply Urea 14 kg + super phosphate 85 kg+ potash 36 kg+ Gypsum 75 kg/ acre.,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-11-15 14:31:39
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Nutrient Management,Basal fertilizer management for black gram,Recommended for apply urea 22 kg + super phosphate 125 kg + potash 17 kg /ac,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-11-15 20:11:46
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,paddy top dressing fertilizer application,Recommended for apply 25 kg urea + 15 kg potash + 5 kg Neem cake  / acre. after 1 week MN mixture 5 kg mixed with 20 sand,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-11-16 9:10:35
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,Paddy top dressing fertilizer management,Recommended for apply urea 25 kg + potash 15 kg + neem cake 5 kg / ac,PUDUCHERRY,PUDUCHERRY,BAHOUR,2016-11-16 17:53:55
RABI,HORTICULTURE,Plantation Crops,Coconut,Fertilizer Use and Availability,Asking about Coconut fertilizer management,Recommended for apply FYM 25 kg + urea 650 gram + supper phosphate 1 kg + potash 1 kg + neem cake 2.5 kg + micro food 500 gram /tree once in 6 month,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-11-17 10:30:46
RABI,AGRICULTURE,Others,Others,Weather,Weather report for Puthucheri,Recommended for today have light rainfall.,PUDUCHERRY,PUDUCHERRY,Puducherry,2016-11-17 11:13:38
RABI,AGRICULTURE,Pulses,Black Gram (urd bean),Seeds,Required seed rate for irrigated black gram,Recommended for 8 kg of seeds required for 1 acre,PUDUCHERRY,PUDUCHERRY,ARIYANKUPPAM,2016-11-17 20:46:22
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,Market rate information for paddy,Recommended for Villupuram market rate : B P T,PUDUCHERRY,PUDUCHERRY,Mannadipet,2016-11-18 12:18:18
RABI,HORTICULTURE,Fruits,Banana,Nutrient Management,poovan banana nutrient application,"Recommended for apply 347 g urea + 312.5 g super phosphate + 647 g potash / plant at 3,5,7th month of planting. 312.5g super phosphate fully apply at 3rd month.",PUDUCHERRY,PUDUCHERRY,VILLIANUR,2016-11-18 15:31:44
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Plant Protection,Paddy Rice tungro virus control,Recommended for spray Leaf yellowing can be minimized by spraying 2 %(20 g) urea mixed with Mancozeb at 2.5 gm/lit.,PUDUCHERRY,PUDUCHERRY,Mannadipet,2016-11-18 18:05:12
RABI,AGRICULTURE,Cereals,Paddy (Dhan),Varieties,asking for the paddy varieties suitable for the district,"recommended for the  paddy varieties ADT 36, ADT 39, ASD 16, ASD 18, ADT 43, ADT (R) 45, MDU 5, CO 47,CORH 3, ADT 43, ADT (R) 45, Co 51",PUDUCHERRY,PUDUCHERRY,Puducherry,2016-11-18 20:16:42
